Test Name	Source Language	Components	Gold File	Prediction File	Uploaded Gold File	Uploaded Prediction File	Experiment URI	System	Reference	BLEU	BLEU NLTK	METEOR	chrF++	TER	Error Count	Timestamp	GERBIL version
QALD9PlusTrain-MT	de	['davlan_ner', 'mag_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mag_el-mbart_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	08565d7bc62845368f6dff0be21e41a0QALD9PlusTrain-MT_de-davlan_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190412	pred (uploaded)	gold (uploaded)	35.13	0.35	0.37	0.64	0.47	0	2022-09-19 19:47:14	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-libre_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	2ff8222543574cf98c76d473fd2dd6bcQALD9PlusTrain-MT_de-davlan_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190413	pred (uploaded)	gold (uploaded)	27.5	0.27	0.35	0.58	0.52	0	2022-09-19 19:47:24	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-opus_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	0ec65f9edb314281a8ac1ad6a9d93b30QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190414	pred (uploaded)	gold (uploaded)	37.09	0.37	0.39	0.65	0.45	0	2022-09-19 19:47:35	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	9c755646ee504035a5c2e6a8d2f4deeaQALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190415	pred (uploaded)	gold (uploaded)	35.68	0.36	0.38	0.63	0.47	0	2022-09-19 19:47:45	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-mbart_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	ed336d5054c04213ab60e009ff47d3bbQALD9PlusTrain-MT_de-davlan_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190416	pred (uploaded)	gold (uploaded)	35.58	0.36	0.38	0.64	0.46	0	2022-09-19 19:47:55	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mag_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	aec0a16cb8924de492e69afd8ff59b93QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190417	pred (uploaded)	gold (uploaded)	25.27	0.25	0.34	0.56	0.55	0	2022-09-19 19:48:05	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mag_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mag_el-opus_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	6f09874fa9094977a68cf6cc45284621QALD9PlusTrain-MT_de-spacy_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190418	pred (uploaded)	gold (uploaded)	35.92	0.36	0.38	0.64	0.47	0	2022-09-19 19:48:15	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mag_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mag_el-nllb_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	756c3c58f80544e5bdadcd03d2a148deQALD9PlusTrain-MT_de-spacy_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190419	pred (uploaded)	gold (uploaded)	34.7	0.35	0.38	0.63	0.48	0	2022-09-19 19:48:25	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mag_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mag_el-mbart_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	3cc04e3a2a89485cbbfa6baaa5e4af61QALD9PlusTrain-MT_de-spacy_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190420	pred (uploaded)	gold (uploaded)	34.97	0.35	0.37	0.64	0.47	0	2022-09-19 19:48:35	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-libre_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	037d7d82057f49f1bdf40a9610e9f946QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190421	pred (uploaded)	gold (uploaded)	25.75	0.25	0.34	0.57	0.54	0	2022-09-19 19:48:45	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-opus_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	adeb72c6a4e446ea873fb7d71149f88fQALD9PlusTrain-MT_de-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190422	pred (uploaded)	gold (uploaded)	35.49	0.35	0.38	0.64	0.46	0	2022-09-19 19:48:55	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	8090d417b5f04e8e9ebb7f1d3c41d8daQALD9PlusTrain-MT_de-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190423	pred (uploaded)	gold (uploaded)	34.15	0.34	0.37	0.62	0.47	0	2022-09-19 19:49:06	1.2.7
QALD9PlusTrain-MT	de	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-mbart_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	0b38423dffe04f0f93e9a1ca3ffc097aQALD9PlusTrain-MT_de-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190424	pred (uploaded)	gold (uploaded)	34.16	0.34	0.37	0.63	0.48	0	2022-09-19 19:49:16	1.2.7
QALD9PlusTrain-MT	de	['no_ner', 'no_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-no_ner-no_el-libre_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	c0f43629a6ea4c38a925c75d4484be5cQALD9PlusTrain-MT_de-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190425	pred (uploaded)	gold (uploaded)	21.21	0.21	0.35	0.52	0.59	0	2022-09-19 19:49:26	1.2.7
QALD9PlusTrain-MT	de	['no_ner', 'no_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-no_ner-no_el-opus_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	b985b29690e8463a985d8a1b9ef26014QALD9PlusTrain-MT_de-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190426	pred (uploaded)	gold (uploaded)	39.66	0.4	0.4	0.67	0.41	0	2022-09-19 19:49:36	1.2.7
QALD9PlusTrain-MT	de	['no_ner', 'no_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-no_ner-no_el-nllb_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	558c56aa0c0a4cf986c8e9c758385816QALD9PlusTrain-MT_de-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190427	pred (uploaded)	gold (uploaded)	40.78	0.41	0.41	0.67	0.41	0	2022-09-19 19:49:46	1.2.7
QALD9PlusTrain-MT	de	['no_ner', 'no_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-no_ner-no_el-mbart_mt	97bcd68744bb43bf9f6799dfdfa75f1bQALD9PlusTrain-MT_de-en_gold_file.txt	f3e66b0ee72f4b9a99de6acc8262352bQALD9PlusTrain-MT_de-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190428	pred (uploaded)	gold (uploaded)	37.18	0.37	0.39	0.66	0.43	0	2022-09-19 19:49:56	1.2.7
QALD9PlusTrain-MT	ru	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-libre_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	8b95d653ccef4441a78d53074a6e281fQALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190429	pred (uploaded)	gold (uploaded)	19.12	0.19	0.3	0.52	0.61	0	2022-09-19 19:50:06	1.2.7
QALD9PlusTrain-MT	ru	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-opus_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	20f02c8c1072476489b4e3e0d9262563QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190430	pred (uploaded)	gold (uploaded)	23.03	0.23	0.32	0.55	0.58	0	2022-09-19 19:50:17	1.2.7
QALD9PlusTrain-MT	ru	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	d5d3601e6ff04d509161ef909f63e894QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190431	pred (uploaded)	gold (uploaded)	27.07	0.27	0.33	0.56	0.55	0	2022-09-19 19:50:27	1.2.7
QALD9PlusTrain-MT	ru	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-mbart_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	667d58d23dbe4f43a5901d0ee36166b0QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190432	pred (uploaded)	gold (uploaded)	23.75	0.24	0.32	0.56	0.58	0	2022-09-19 19:50:37	1.2.7
QALD9PlusTrain-MT	ru	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-libre_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	adf491accaf74af5862e92948d4ea6d5QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190433	pred (uploaded)	gold (uploaded)	19.38	0.19	0.3	0.52	0.61	0	2022-09-19 19:50:47	1.2.7
QALD9PlusTrain-MT	ru	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-opus_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	1747c25ca6bb4d98b0fc3c9aaf60c700QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190434	pred (uploaded)	gold (uploaded)	24.46	0.25	0.33	0.56	0.55	0	2022-09-19 19:50:57	1.2.7
QALD9PlusTrain-MT	ru	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-nllb_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	f5531649ecf340a484207e89e43b6243QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190435	pred (uploaded)	gold (uploaded)	28.56	0.29	0.34	0.58	0.51	0	2022-09-19 19:51:07	1.2.7
QALD9PlusTrain-MT	ru	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-mbart_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	3236541b399e4176849743eaa3492f86QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190436	pred (uploaded)	gold (uploaded)	24.11	0.24	0.33	0.56	0.57	0	2022-09-19 19:51:17	1.2.7
QALD9PlusTrain-MT	ru	['no_ner', 'no_el', 'libre_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-no_ner-no_el-libre_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	c06120a44cd44d9095bd66182cadfb7dQALD9PlusTrain-MT_ru-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190437	pred (uploaded)	gold (uploaded)	19.86	0.2	0.29	0.51	0.62	0	2022-09-19 19:51:27	1.2.7
QALD9PlusTrain-MT	ru	['no_ner', 'no_el', 'opus_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	a45b2302106b465ab4911227b94b96ccQALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190438	pred (uploaded)	gold (uploaded)	27.91	0.28	0.34	0.57	0.53	0	2022-09-19 19:51:37	1.2.7
QALD9PlusTrain-MT	ru	['no_ner', 'no_el', 'nllb_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	3c1b4cfaa88048e5983913559a867ba8QALD9PlusTrain-MT_ru-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190439	pred (uploaded)	gold (uploaded)	35.07	0.35	0.37	0.62	0.47	0	2022-09-19 19:51:48	1.2.7
QALD9PlusTrain-MT	ru	['no_ner', 'no_el', 'mbart_mt']	QALD9PlusTrain-MT_ru-en_gold_file	pred_results/QALD9PlusTrain-MT_ru-no_ner-no_el-mbart_mt	ea37f77f7ea44ddc8e40eff036c31161QALD9PlusTrain-MT_ru-en_gold_file.txt	4d1c7fe7b75545d3b15e87409773a7bcQALD9PlusTrain-MT_ru-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190440	pred (uploaded)	gold (uploaded)	28.73	0.29	0.34	0.58	0.54	0	2022-09-19 19:51:58	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mag_el', 'libre_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-libre_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	702789cdec124f97954a8d4432e0f4a3QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190441	pred (uploaded)	gold (uploaded)	34.95	0.35	0.38	0.64	0.48	0	2022-09-19 19:52:08	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mag_el', 'opus_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-opus_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	c6378e9ffcf04ac69f26dc1b7f1fbd28QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190442	pred (uploaded)	gold (uploaded)	38.1	0.38	0.4	0.68	0.44	0	2022-09-19 19:52:18	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mag_el', 'nllb_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-nllb_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	5be30bb38e734ec28cf1e89d543ec4a2QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190443	pred (uploaded)	gold (uploaded)	40.71	0.41	0.41	0.67	0.44	0	2022-09-19 19:52:28	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mag_el', 'mbart_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-mbart_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	88fdded5143b4f4ca8dedec30268b5c2QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190444	pred (uploaded)	gold (uploaded)	36.14	0.36	0.4	0.65	0.46	0	2022-09-19 19:52:38	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	abf53e8a34df41139b568e98a857a71cQALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190445	pred (uploaded)	gold (uploaded)	37.71	0.37	0.39	0.67	0.45	0	2022-09-19 19:52:48	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	cd95ac69fb02481f8a44740c1a35988fQALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190446	pred (uploaded)	gold (uploaded)	40.1	0.4	0.4	0.69	0.42	0	2022-09-19 19:52:58	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-nllb_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	94a3184a75ba40e4b4ad1317ef2e71aeQALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190447	pred (uploaded)	gold (uploaded)	41.31	0.41	0.41	0.68	0.42	0	2022-09-19 19:53:08	1.2.7
QALD9PlusTrain-MT	fr	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	c0fca26991e34a57a7ffb31eca9bcceaQALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190448	pred (uploaded)	gold (uploaded)	36.52	0.37	0.4	0.66	0.45	0	2022-09-19 19:53:18	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mag_el', 'libre_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mag_el-libre_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	e22104478989456a9a85374c13f77244QALD9PlusTrain-MT_fr-davlan_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190449	pred (uploaded)	gold (uploaded)	35.93	0.36	0.39	0.65	0.47	0	2022-09-19 19:53:29	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mag_el', 'opus_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mag_el-opus_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	47cf93c9627f4ca6aff433374d30ef06QALD9PlusTrain-MT_fr-davlan_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190450	pred (uploaded)	gold (uploaded)	39.38	0.39	0.41	0.69	0.43	0	2022-09-19 19:53:39	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mag_el', 'nllb_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	4821ff1067ac4ff588cbf992a80a72f6QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190451	pred (uploaded)	gold (uploaded)	42.02	0.42	0.41	0.68	0.43	0	2022-09-19 19:53:49	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mag_el', 'mbart_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mag_el-mbart_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	00280fcf772244bbae7cd6f1189182b2QALD9PlusTrain-MT_fr-davlan_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190452	pred (uploaded)	gold (uploaded)	37.45	0.37	0.4	0.66	0.45	0	2022-09-19 19:53:59	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-libre_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	0c927b61596e4d51b1771c788bb6089aQALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190453	pred (uploaded)	gold (uploaded)	37.42	0.37	0.4	0.66	0.45	0	2022-09-19 19:54:09	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-opus_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	cbcd16e72cf640429aef2325ca904936QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190454	pred (uploaded)	gold (uploaded)	40.77	0.41	0.41	0.69	0.41	0	2022-09-19 19:54:19	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	e4e6a740e5d04f50a33929fa116678d9QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190455	pred (uploaded)	gold (uploaded)	43.41	0.43	0.42	0.69	0.41	0	2022-09-19 19:54:29	1.2.7
QALD9PlusTrain-MT	fr	['davlan_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_fr-en_gold_file	pred_results/QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-mbart_mt	665ccd1878e046b9a6c51eaf28114c22QALD9PlusTrain-MT_fr-en_gold_file.txt	e9bae269452b44f69338937a0214dbb5QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202209190456	pred (uploaded)	gold (uploaded)	38.41	0.38	0.41	0.67	0.43	0	2022-09-19 19:54:40	1.2.7
