Test Name	Language	Components	Gold File	Prediction File	Uploaded Gold File	Uploaded Prediction File	Experiment URI	BertScore F1	BLEURT Score	BLEU	BLEU NLTK	METEOR	chrF++	TER	Error Count	Timestamp	GERBIL version
QALD9PlusTest-MT	fr	['babelscape_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mag_el-libre_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	eeacd097bc9741b98c10a16b0d944843QALD9Plus-MT_fr-babelscape_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130706	0.9270311546	-0.2851862639	30.46	0.31	0.37	0.6	0.56	0	2022-10-13 23:37:16	1.2.7
QALD9PlusTest-MT	fr	['babelscape_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mag_el-opus_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	7daaf08776444a65b1d8838b16ad4252QALD9Plus-MT_fr-babelscape_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130707	0.9372709966	-0.2278447421	34.28	0.34	0.38	0.64	0.52	0	2022-10-13 23:37:26	1.2.7
QALD9PlusTest-MT	fr	['babelscape_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mag_el-nllb_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	a70f94d86a50492f999442b4eac4a978QALD9Plus-MT_fr-babelscape_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130708	0.9421042776	-0.08634885103	30.8	0.3	0.38	0.62	0.52	0	2022-10-13 23:37:36	1.2.7
QALD9PlusTest-MT	fr	['babelscape_ner', 'mag_el', 'mbart_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mag_el-mbart_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	383ba4480af34d98adf1b84b13d31f95QALD9Plus-MT_fr-babelscape_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130709	0.933862884	-0.1903073026	33.98	0.32	0.36	0.6	0.53	0	2022-10-13 23:37:46	1.2.7
QALD9PlusTest-MT	fr	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mgenre_el-libre_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	60b7a61f4a2d49458c11881a0838a551QALD9Plus-MT_fr-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130710	0.9414029312	0.01441011727	33.32	0.34	0.38	0.63	0.51	0	2022-10-13 23:37:56	1.2.7
QALD9PlusTest-MT	fr	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mgenre_el-opus_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	49885f4feb704d1985ecb870e01aa313QALD9Plus-MT_fr-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130711	0.9481961346	0.1093785673	34.45	0.35	0.39	0.66	0.48	0	2022-10-13 23:38:06	1.2.7
QALD9PlusTest-MT	fr	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mgenre_el-nllb_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	aa3b944058b3407a9dc2f6d9429b7df6QALD9Plus-MT_fr-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130712	0.9498545647	0.09577833802	30.94	0.31	0.38	0.63	0.48	0	2022-10-13 23:38:16	1.2.7
QALD9PlusTest-MT	fr	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-babelscape_ner-mgenre_el-mbart_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	31d2ef3f3e0c4d568c288aca42629ae5QALD9Plus-MT_fr-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130713	0.9430681419	0.02932188153	34.85	0.33	0.37	0.62	0.49	0	2022-10-13 23:38:26	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mag_el-libre_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	85ebba91a3384cf8bd32657c53d36f9cQALD9Plus-MT_fr-davlan_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130714	0.9299358511	-0.1211957556	29.82	0.3	0.38	0.6	0.55	0	2022-10-13 23:38:36	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mag_el-opus_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	a641c5ed29934d46abcc0ee52832978dQALD9Plus-MT_fr-davlan_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130715	0.9452484465	-0.09606517375	36.76	0.37	0.39	0.66	0.49	0	2022-10-13 23:38:46	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mag_el-nllb_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	b0ba92c90e3044fd861dc936f6ebb6f9QALD9Plus-MT_fr-davlan_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130716	0.9497810626	0.03273874387	35.72	0.35	0.4	0.66	0.46	0	2022-10-13 23:38:57	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mag_el', 'mbart_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mag_el-mbart_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	e8ef7bf4e57545db8adcdfbefec71a94QALD9Plus-MT_fr-davlan_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130717	0.9397550488	-0.1342052984	34.74	0.33	0.37	0.61	0.52	0	2022-10-13 23:39:07	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mgenre_el-libre_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	a310806108864220b58e59d652908616QALD9Plus-MT_fr-davlan_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130718	0.9376482344	0.1017945534	30.49	0.31	0.38	0.62	0.53	0	2022-10-13 23:39:17	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mgenre_el-opus_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	44209168c0ae4391a40428143588fa34QALD9Plus-MT_fr-davlan_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130719	0.9530050468	0.1539740801	37.87	0.38	0.4	0.67	0.46	0	2022-10-13 23:39:27	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mgenre_el-nllb_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	d3422447d97f42e388de5cff0307b79cQALD9Plus-MT_fr-davlan_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130720	0.956584878	0.2040522781	35.87	0.36	0.41	0.66	0.45	0	2022-10-13 23:39:37	1.2.7
QALD9PlusTest-MT	fr	['davlan_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-davlan_ner-mgenre_el-mbart_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	75322ea9ca9d4f49b2755ef73b03ce6eQALD9Plus-MT_fr-davlan_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130721	0.9479926491	0.08103423238	35.28	0.34	0.38	0.62	0.49	0	2022-10-13 23:39:47	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mag_el-libre_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	ee57c26ebbd242ed8118aec4fb72451bQALD9Plus-MT_fr-spacy_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130722	0.9333234286	-0.08357960716	29.99	0.3	0.37	0.6	0.53	0	2022-10-13 23:39:57	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	6ba8a65e62444d879c292fd345b70c4aQALD9Plus-MT_fr-spacy_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130723	0.9535245395	0.1416972919	29.74	0.31	0.38	0.64	0.49	0	2022-10-13 23:40:07	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mag_el-nllb_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	09ef8e3dc107460fb1efb45bbb00c947QALD9Plus-MT_fr-spacy_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130724	0.9597421432	0.2062296616	35.71	0.37	0.41	0.67	0.43	0	2022-10-13 23:40:17	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mag_el', 'mbart_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mag_el-mbart_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	3a4e22d518ed469a923800dbe521c10dQALD9Plus-MT_fr-spacy_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130725	0.9482456589	0.04247781664	37.51	0.36	0.38	0.64	0.48	0	2022-10-13 23:40:27	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mgenre_el-libre_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	900b147cb78a48ecb5ceaa9febbc4df5QALD9Plus-MT_fr-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130726	0.9364734507	-0.04840240255	31.96	0.33	0.36	0.61	0.51	0	2022-10-13 23:40:37	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mgenre_el-opus_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	23e4b788fd86408cbb3ff61c0fb7ca43QALD9Plus-MT_fr-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130727	0.9522528219	0.1726210916	28.55	0.29	0.38	0.64	0.49	0	2022-10-13 23:40:47	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mgenre_el-nllb_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	565412a112d0462e8433c7b7a465af35QALD9Plus-MT_fr-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130728	0.9572434759	0.2127969955	35.39	0.36	0.4	0.67	0.43	0	2022-10-13 23:40:58	1.2.7
QALD9PlusTest-MT	fr	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-spacy_ner-mgenre_el-mbart_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	2982847671254c5bab942103233e9709QALD9Plus-MT_fr-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130729	0.9448816681	0.04623128906	37.43	0.36	0.38	0.64	0.49	0	2022-10-13 23:41:08	1.2.7
QALD9PlusTest-MT	fr	['no_ner', 'no_el', 'libre_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-no_ner-no_el-libre_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	3b4042260a39418687fdc961bfc5c28fQALD9Plus-MT_fr-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130730	0.9289734626	0.03787721321	32.29	0.33	0.38	0.6	0.52	0	2022-10-13 23:41:18	1.2.7
QALD9PlusTest-MT	fr	['no_ner', 'no_el', 'opus_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-no_ner-no_el-opus_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	9d6f436ab56a4ef78109eeae5e7feb89QALD9Plus-MT_fr-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130731	0.9601733589	0.2517441691	35.89	0.37	0.4	0.67	0.43	0	2022-10-13 23:41:28	1.2.7
QALD9PlusTest-MT	fr	['no_ner', 'no_el', 'nllb_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-no_ner-no_el-nllb_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	b473abe11659416caf175783d7e85d2aQALD9Plus-MT_fr-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130732	0.968424015	0.3639610915	44.89	0.46	0.43	0.72	0.36	0	2022-10-13 23:41:38	1.2.7
QALD9PlusTest-MT	fr	['no_ner', 'no_el', 'mbart_mt']	QALD9Plus-MT_fr-en_gold_file	pred_results/QALD9Plus-MT_fr-no_ner-no_el-mbart_mt	83b738c748f04ad48307ded0a9555fcbQALD9Plus-MT_fr-en_gold_file.txt	df61018745a84f75967a421de88ac5f8QALD9Plus-MT_fr-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130733	0.9547221327	0.1608132252	40.64	0.4	0.39	0.66	0.44	0	2022-10-13 23:41:48	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mag_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mag_el-libre_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	9c23d47db1b043dda2fb93e6211405baQALD9PlusTrain-MT_de-babelscape_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130734	0.9291077908	-0.2303597116	26.2	0.26	0.34	0.57	0.55	0	2022-10-13 23:41:59	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mag_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	cc17c59cb333456eb69cd154a73b3502QALD9PlusTrain-MT_de-babelscape_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130735	0.9423804499	-0.04720088706	35.65	0.36	0.37	0.63	0.48	0	2022-10-13 23:42:09	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mag_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mag_el-nllb_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	21c281eba0e94ebc972daa699aa2d569QALD9PlusTrain-MT_de-babelscape_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130736	0.9439028126	-0.04867284252	34.69	0.35	0.37	0.62	0.5	0	2022-10-13 23:42:19	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mag_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mag_el-mbart_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	581aed2e41284c46b8b9e38ea76c2c7bQALD9PlusTrain-MT_de-babelscape_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130737	0.9414029972	-0.07059130604	34.71	0.35	0.37	0.63	0.48	0	2022-10-13 23:42:29	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-libre_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	d85117d617ae433fb14055a573952e8fQALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130738	0.9344486182	-0.141058436	27.41	0.27	0.35	0.58	0.52	0	2022-10-13 23:42:40	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-opus_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	70812aa4d00e4d19a66bd88777c56fbfQALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130739	0.9458959995	0.05140656469	35.76	0.36	0.38	0.64	0.47	0	2022-10-13 23:42:49	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-nllb_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	d09380100af144188dc7c55556c6212eQALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130740	0.9461140451	0.01439572135	34.59	0.35	0.37	0.62	0.49	0	2022-10-13 23:42:59	1.2.7
QALD9PlusTrain-MT	de	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-mbart_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	d0010245b4ea4106b1d39fe62c14f361QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130741	0.9438613712	0.02081197065	34.46	0.35	0.37	0.63	0.47	0	2022-10-13 23:43:09	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mag_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mag_el-libre_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	809f395efc32485eb3d177e65a72037dQALD9PlusTrain-MT_de-flair_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130742	0.9312787671	-0.1696609086	26.33	0.26	0.35	0.57	0.54	0	2022-10-13 23:43:20	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mag_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mag_el-opus_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	0e075f2559b0441fbac27a2adacc16a5QALD9PlusTrain-MT_de-flair_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130743	0.9450798318	0.02068137456	35.44	0.36	0.38	0.64	0.47	0	2022-10-13 23:43:30	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mag_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	cf632bf882c54963be478bf7ff22dcb0QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130744	0.9476567967	0.03323829321	35.39	0.36	0.38	0.63	0.48	0	2022-10-13 23:43:40	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mag_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mag_el-mbart_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	8ff660d7f822499ab2a7c8949c04b335QALD9PlusTrain-MT_de-flair_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130745	0.9441046583	-0.006969592607	34.73	0.35	0.38	0.64	0.47	0	2022-10-13 23:43:50	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mgenre_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mgenre_el-libre_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	19c38fa3971e4ce8b3f2370ad355fd23QALD9PlusTrain-MT_de-flair_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130746	0.9368219615	-0.08118311635	27.85	0.28	0.35	0.59	0.51	0	2022-10-13 23:44:00	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mgenre_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mgenre_el-opus_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	1edc885f15114984b4d7407d351926ffQALD9PlusTrain-MT_de-flair_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130747	0.9488362904	0.1079184092	35.93	0.36	0.38	0.64	0.46	0	2022-10-13 23:44:10	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mgenre_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mgenre_el-nllb_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	a661bd497a334e429906b5762ad4ff03QALD9PlusTrain-MT_de-flair_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130748	0.950487275	0.09494188781	35.9	0.36	0.38	0.63	0.47	0	2022-10-13 23:44:20	1.2.7
QALD9PlusTrain-MT	de	['flair_ner', 'mgenre_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	5246e1cb38d04eda9876cfd2571a0e5aQALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130749	0.9473648689	0.07186638307	34.89	0.35	0.38	0.64	0.46	0	2022-10-13 23:44:30	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mag_el', 'libre_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mag_el-libre_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	f201bcea3b4d4500a80e45a6726a0019QALD9PlusTrain-MT_de-davlan_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130750	0.9315410271	-0.166600962	26.2	0.26	0.35	0.57	0.54	0	2022-10-13 23:44:41	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mag_el', 'opus_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mag_el-opus_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	6a7778b36a3f46f99f27a4b1da7f1e9bQALD9PlusTrain-MT_de-davlan_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130751	0.9449144651	0.02015001446	36.24	0.36	0.38	0.64	0.47	0	2022-10-13 23:44:50	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mag_el', 'nllb_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	1cd64d39dd1449abab7119e06156c955QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130752	0.9465831179	0.01495729414	35.09	0.35	0.38	0.62	0.48	0	2022-10-13 23:45:00	1.2.7
QALD9PlusTrain-MT	de	['davlan_ner', 'mag_el', 'mbart_mt']	QALD9PlusTrain-MT_de-en_gold_file	pred_results/QALD9PlusTrain-MT_de-davlan_ner-mag_el-mbart_mt	e2e7d82097f3445eae321dd5d0bf30abQALD9PlusTrain-MT_de-en_gold_file.txt	d2e11add73d848f792ef93b7aa4ec298QALD9PlusTrain-MT_de-davlan_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130753	0.9436473272	-0.006528079619	35.13	0.35	0.37	0.64	0.47	0	2022-10-13 23:45:11	1.2.7
