Dataset	System	MicroF1	MacroF1	MicroPrecision	MacroPrecision	MicroRecall	MacroRecall	QALD-F1	Timestamp	ExperimentURI
QALD9Plus-MT_fr-babelscape_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.006956521739	0.3205	0.006230529595	0.3202515723	0.007874015748	0.36	0.511010142	2022-10-07 09:26:00	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070031
QALD9Plus-MT_fr-babelscape_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.07737397421	0.3641185647	0.0550918197	0.3622036728	0.1299212598	0.3914285714	0.5564790742	2022-10-07 09:26:00	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070032
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09251226848	0.2096117921	0.1114501488	0.2152642471	0.07907555748	0.2647426212	0.3426511997	2022-10-07 09:26:02	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070033
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.0105556158	0.1829731848	0.01589202133	0.1827833939	0.007902143321	0.2078337097	0.3382909768	2022-10-07 10:01:07	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070034
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01528269912	0.1984524256	0.01774089706	0.1965872327	0.01342281879	0.2275407454	0.3631869556	2022-10-07 10:01:07	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070035
QALD9Plus-MT_fr-davlan_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1449275362	0.361704935	0.1146788991	0.3571675059	0.1968503937	0.4238095238	0.4814239033	2022-10-07 10:01:07	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070036
QALD9Plus-MT_fr-davlan_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.02534178059	0.4104396	0.01384335155	0.4422874424	0.1496062992	0.4747619048	0.6072452659	2022-10-07 10:28:11	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070038
QALD9Plus-MT_de-no_ner-no_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003212335368	0.2561684933	0.002322610614	0.2641134473	0.00520697735	0.3016096096	0.4480347191	2022-10-07 11:29:20	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070040
QALD9Plus-MT_de-no_ner-no_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.004104769351	0.271587672	0.003285870756	0.2845226691	0.005467326217	0.2926183815	0.443762448	2022-10-07 11:31:21	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070041
QALD9Plus-MT_fr-davlan_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.2081300813	0.2891996719	0.1772853186	0.2823364248	0.2519685039	0.324499179	0.4003084902	2022-10-07 11:32:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070042
QALD9Plus-MT_fr-davlan_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01283697047	0.3241587657	0.006732063858	0.3222237834	0.1377952756	0.3914285714	0.5344624862	2022-10-07 11:40:23	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070044
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04300506931	0.2026700232	0.03993396395	0.2022567006	0.04658789235	0.2538472973	0.3408162312	2022-10-07 11:53:28	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070048
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.007288729973	0.1624578681	0.006511589811	0.1654404372	0.00827650825	0.1971530751	0.3230212375	2022-10-07 11:53:28	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070049
QALD9PlusTrain-MT_ru-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0060909935	0.1658075585	0.004734547764	0.1691598494	0.008536775806	0.2025452319	0.3291217383	2022-10-07 12:35:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070050
QALD9Plus-MT_ru-no_ner-no_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07139493266	0.2038762848	0.05593270366	0.209854637	0.09867222078	0.2371720181	0.3223894005	2022-10-07 12:35:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070051
QALD9Plus-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003958716245	0.256025748	0.004331683168	0.260949489	0.003644884145	0.2905555556	0.4417430891	2022-10-07 12:38:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070052
QALD9Plus-MT_ru-no_ner-no_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.004314412835	0.2535454062	0.004474272931	0.2656596378	0.00416558188	0.2787762763	0.4285025777	2022-10-07 12:53:38	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070053
QALD9PlusTrain-MT_de-flair_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1112884285	0.2411319414	0.1319905721	0.2442891425	0.09619989589	0.2693582964	0.361922487	2022-10-07 13:04:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070054
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06187740473	0.223475207	0.06266011956	0.2271320927	0.06111400312	0.2596953936	0.3510650807	2022-10-07 14:24:58	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070057
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01156703623	0.1820988518	0.01031179947	0.1832170814	0.01317022384	0.2210933542	0.3544570481	2022-10-07 14:26:58	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070058
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006730649383	0.1724237407	0.005600110619	0.1708008571	0.008433107756	0.2101958029	0.3401257496	2022-10-07 14:30:59	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070059
QALD9Plus-MT_fr-no_ner-no_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1796407186	0.2395996719	0.1449275362	0.2360864248	0.2362204724	0.2638095238	0.3030798648	2022-10-07 15:35:08	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070060
QALD9Plus-MT_fr-no_ner-no_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.006489292667	0.4062245175	0.003885003885	0.4400353669	0.01968503937	0.4433333333	0.5803720774	2022-10-07 15:37:08	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070061
QALD9Plus-MT_fr-no_ner-no_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.03921568627	0.4903430823	0.02247838617	0.5222390397	0.1535433071	0.5547619048	0.6927864037	2022-10-07 15:42:09	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070062
QALD9PlusTrain-MT_de-flair_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05155002031	0.2145515306	0.05371248025	0.2158182055	0.04955494248	0.250352463	0.3303374723	2022-10-07 15:44:13	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070063
QALD9PlusTrain-MT_de-flair_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005536533838	0.168604184	0.005188893946	0.1683245944	0.005934100255	0.2053914946	0.335371596	2022-10-07 15:55:14	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070064
QALD9PlusTrain-MT_de-flair_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005263608353	0.1621289735	0.00446866485	0.1615234939	0.006402581854	0.2021235207	0.3303897939	2022-10-07 16:16:17	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070065
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1011459472	0.2283915193	0.1095200534	0.2362516461	0.0939614784	0.2680928258	0.359041006	2022-10-07 16:18:23	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070066
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.009151118818	0.1742151629	0.007643178725	0.1747271457	0.01140031234	0.2097190961	0.3390703575	2022-10-07 16:19:23	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070067
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005198234251	0.1729746633	0.00430504305	0.1761166944	0.006559083811	0.2128245662	0.3439526311	2022-10-07 16:23:24	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070068
QALD9Plus-MT_de-flair_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1473058083	0.2285559998	0.1109208273	0.2421078958	0.2192137464	0.274443989	0.3532237379	2022-10-07 17:09:31	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070069
QALD9Plus-MT_de-flair_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003573422669	0.242493158	0.003128666406	0.2506052198	0.00416558188	0.2682762763	0.4123428544	2022-10-07 17:16:32	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070070
QALD9Plus-MT_de-flair_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002906532048	0.2372817054	0.002057836023	0.2505912785	0.004946628482	0.2824429429	0.4280953593	2022-10-07 17:22:33	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070071
QALD9Plus-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04595728452	0.2455661305	0.03625695803	0.2597654347	0.06274407706	0.282412768	0.364308088	2022-10-07 17:55:38	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070072
QALD9Plus-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02018561485	0.2469591062	0.01820464532	0.2500765015	0.02265035147	0.2724221745	0.4193239697	2022-10-07 18:01:39	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070073
QALD9Plus-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002326740901	0.2413347465	0.001708775784	0.2438709397	0.003644884145	0.2807207207	0.4268782606	2022-10-07 18:09:40	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070074
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0114453804	0.185212956	0.01131138009	0.1838587594	0.01158259363	0.2238957739	0.3575056441	2022-10-07 18:52:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070077
QALD9PlusTrain-MT_de-no_ner-no_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09044359949	0.2389459993	0.08814229249	0.2401629989	0.09286829776	0.2946195489	0.3722750481	2022-10-07 18:55:52	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070078
QALD9PlusTrain-MT_de-no_ner-no_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01031366098	0.1952931167	0.007995873098	0.1954800819	0.01452368558	0.2537217765	0.3924849169	2022-10-07 18:57:52	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070079
QALD9PlusTrain-MT_de-no_ner-no_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006569019086	0.1784450752	0.004984507611	0.1787569025	0.009630400833	0.2292384469	0.3642680419	2022-10-07 19:04:53	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070080
QALD9Plus-MT_fr-spacy_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1592689295	0.2801630521	0.119140625	0.2763701127	0.2401574803	0.3438095238	0.3682236392	2022-10-07 19:04:54	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070081
QALD9Plus-MT_fr-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.006595218467	0.4061538462	0.00417101147	0.44	0.0157480315	0.4033333333	0.5608060453	2022-10-07 19:13:55	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070082
QALD9Plus-MT_fr-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.02650356779	0.4503430823	0.01450353291	0.4822390397	0.1535433071	0.5147619048	0.6501685634	2022-10-07 19:32:58	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070083
QALD9Plus-MT_ru-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.00225660864	0.2335853087	0.001421704692	0.2401510439	0.005467326217	0.2846096096	0.4225763611	2022-10-07 19:35:59	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070085
QALD9Plus-MT_ru-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006513495427	0.2196693713	0.003930225046	0.2288685102	0.01900546733	0.2837991453	0.4210696992	2022-10-07 19:43:00	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070086
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05217208373	0.2530810046	0.05271828666	0.2523913006	0.05163708292	0.3043679048	0.3711364019	2022-10-07 20:16:08	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070087
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.009763617677	0.1758094827	0.008293020041	0.1758290253	0.01186820051	0.2142295885	0.3445181859	2022-10-07 20:36:11	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070088
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009015313014	0.1712284827	0.006557765152	0.1704616585	0.01441882255	0.2302532561	0.3627385405	2022-10-07 20:37:11	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070089
QALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.02844840843	0.2292553994	0.02018548827	0.2431071222	0.04816454048	0.2821320627	0.331940865	2022-10-07 20:44:13	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070090
QALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02197524627	0.2466826107	0.02133922001	0.2499350354	0.02265035147	0.2657555078	0.409288003	2022-10-07 20:55:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070091
QALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003597122302	0.2396572169	0.002747630169	0.2449513353	0.00520697735	0.2789444444	0.4226332957	2022-10-07 20:56:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070092
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06462672495	0.253098308	0.06844175492	0.2516335737	0.0612145486	0.3145152213	0.3749024651	2022-10-07 21:25:25	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070093
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.002977831697	0.1954815374	0.003035071942	0.1974300722	0.002922710543	0.2432800147	0.3808955145	2022-10-07 21:29:26	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070094
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.007696254489	0.1878129562	0.006360424028	0.1890628972	0.009742368478	0.2262507343	0.3569707318	2022-10-07 21:29:26	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070095
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06380027739	0.2554288613	0.04946945799	0.261374055	0.08982035928	0.3090677212	0.3680019801	2022-10-07 21:36:28	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070096
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.002079272255	0.2290932368	0.001385401333	0.2372378389	0.00416558188	0.2546096096	0.3933046278	2022-10-07 21:39:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070097
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003385526873	0.2454928183	0.002508151492	0.2523741733	0.00520697735	0.2979429429	0.4450426907	2022-10-07 21:42:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070098
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07463556851	0.1691996719	0.04380561259	0.1623364248	0.2519685039	0.204499179	0.2502394817	2022-10-07 22:05:32	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070099
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.04588394062	0.368756883	0.03490759754	0.4013888889	0.06692913386	0.3840229885	0.5273535887	2022-10-07 22:15:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070100
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01571792693	0.3243564253	0.00830713965	0.3223228094	0.1456692913	0.4314285714	0.5510156401	2022-10-07 22:18:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070101
QALD9Plus-MT_de-babelscape_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.187907786	0.2672598532	0.1613445378	0.2701044624	0.2249414215	0.3274303627	0.3882344047	2022-10-07 22:27:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070102
QALD9Plus-MT_de-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005724583908	0.2587253298	0.00482832618	0.2585694238	0.007029419422	0.2894444444	0.4337784728	2022-10-07 22:28:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070103
QALD9Plus-MT_de-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.001968611582	0.2352226355	0.001246019659	0.2402081748	0.004686279615	0.2975	0.4429763615	2022-10-07 22:28:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070104
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.103092263	0.2576773986	0.1000735114	0.2679755747	0.1062988027	0.3017044537	0.3746221716	2022-10-07 22:29:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070105
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005457142248	0.1874384994	0.004620771813	0.1899284703	0.006663196252	0.2257579541	0.3591554911	2022-10-07 22:31:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070106
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006596437924	0.1782075782	0.005354187624	0.1808158459	0.008589276419	0.2157224335	0.3462036397	2022-10-07 22:32:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070107
QALD9Plus-MT_de-davlan_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1570576541	0.2864446251	0.1151743409	0.2840271744	0.2468107264	0.3330586078	0.3877832177	2022-10-07 22:45:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070108
QALD9Plus-MT_de-davlan_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.00355581895	0.2462412003	0.00248498654	0.2469959382	0.00624837282	0.2910540541	0.4296630238	2022-10-07 22:51:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070109
QALD9Plus-MT_de-davlan_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.007069494464	0.2388849515	0.004752084641	0.2515171517	0.01379848998	0.2921096096	0.4367153867	2022-10-07 22:52:46	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070110
QALD9Plus-MT_fr-babelscape_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.2105263158	0.2795996719	0.1952861953	0.2760864248	0.2283464567	0.3038095238	0.3098264037	2022-10-07 23:14:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070111
QALD9Plus-MT_fr-babelscape_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.004597701149	0.2866538462	0.002854424358	0.3202515723	0.01181102362	0.3233333333	0.4605758	2022-10-07 23:18:50	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070112
QALD9Plus-MT_fr-babelscape_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0487804878	0.3702724109	0.02963590178	0.4022036728	0.1377952756	0.3947619048	0.5528631646	2022-10-07 23:19:50	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070113
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05392522828	0.2546660658	0.06013448607	0.2549708629	0.04887824684	0.2991509647	0.3643090383	2022-10-07 23:22:53	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070114
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01076172097	0.1885480363	0.009543367963	0.1874796005	0.01233668211	0.2332246865	0.3688235898	2022-10-07 23:22:53	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070115
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009229333379	0.1769302014	0.006908507555	0.1752889647	0.01389828744	0.227791947	0.3603180697	2022-10-07 23:24:53	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070116
QALD9PlusTrain-MT_fr-no_ner-no_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05053120257	0.2287063219	0.05612480994	0.22802303	0.04595150465	0.2858913729	0.3392881945	2022-10-07 23:25:56	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070117
QALD9PlusTrain-MT_fr-no_ner-no_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.009211204674	0.1846304576	0.01261889067	0.1866039685	0.007252652089	0.2050390784	0.3337833493	2022-10-07 23:32:57	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070118
QALD9PlusTrain-MT_fr-no_ner-no_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.009492067724	0.2001665116	0.009354143675	0.201149656	0.009634119939	0.2218420157	0.3521660039	2022-10-07 23:32:57	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210070119
QALD9Plus-MT_de-no_ner-no_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06360648786	0.2447553866	0.05364806867	0.2511802978	0.07810466024	0.2775490732	0.3474782577	2022-10-08 00:27:05	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080000
QALD9Plus-MT_de-no_ner-no_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.00335598624	0.2671353391	0.002475860361	0.2709489128	0.00520697735	0.3042222222	0.4518220038	2022-10-08 00:27:05	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080001
QALD9Plus-MT_de-no_ner-no_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003177377075	0.2582547858	0.002286236854	0.2711887	0.00520697735	0.2791096096	0.4258411523	2022-10-08 00:27:06	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080002
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09943440475	0.220615229	0.1014125725	0.231208031	0.09753193332	0.2693242037	0.3436015717	2022-10-08 00:37:12	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080003
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.008995874306	0.206136429	0.01053702493	0.205947917	0.007848019052	0.2387217406	0.3777714157	2022-10-08 00:37:12	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080004
